ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,
5,Wuparo,Porcupine,2000,,,36,,,,,,,,,,,,
5,Wuparo,Porcupine,2001,,,18,,,,,,,,,,,,
5,Wuparo,Porcupine,2002,,,18,,,,,,,,,,,,
5,Wuparo,Porcupine,2003,,,54,,,,,,,,,,,,
5,Wuparo,Porcupine,2004,,,54,,,,,,,,,,,,
5,Wuparo,Porcupine,2006,,,64,,,,,,,,,,,,
5,Wuparo,Porcupine,2007,,,59,,,,,,,,,,,,
5,Wuparo,Porcupine,2008,,,53,,,,,,,,,,,,
5,Wuparo,Porcupine,2009,,,59,,,,,,,,,,,,
5,Wuparo,Porcupine,2010,,,40,,,,,,,,,,,,
5,Wuparo,Porcupine,2011,,,60,,,,,,,,,,,,
5,Wuparo,Porcupine,2012,,,43,,,,,,,,,,,,
5,Wuparo,Porcupine,2013,,,59,,,,,,,,,,,,
5,Wuparo,Porcupine,2014,,,57,,,,,,,,,,,,
5,Wuparo,Porcupine,2015,,,28,,,,,,,,,,,,
5,Wuparo,Porcupine,2016,,,47,,,,,,,,,,,,
5,Wuparo,Porcupine,2017,,,47,,,,,,,,,,,,
5,Wuparo,Porcupine,2018,,,53,,,,,,,,,,,,
5,Wuparo,Porcupine,2019,,,59,,,,,,,,,,,,
5,Wuparo,Porcupine,2020,,,75,,,,,,,,,,,,
5,Wuparo,Porcupine,2021,,,67,,,,,,,,,,,,
5,Wuparo,Porcupine,2022,,,46,,,,,,,,,,,,
5,Wuparo,Porcupine,2023,,,61,,,,,,,,,,,,
5,Wuparo,Puku,1999,,,36,,,,,,,,,,,,
5,Wuparo,Puku,2000,,,36,,,,,,,,,,,,
5,Wuparo,Puku,2001,,,18,,,,,,,,,,,,
5,Wuparo,Puku,2002,,,18,,,,,,,,,,,,
5,Wuparo,Puku,2003,,,54,,,,,,,,,,,,
5,Wuparo,Puku,2004,,,54,,,,,,,,,,,,
5,Wuparo,Puku,2006,,,64,,,,,,,,,,,,
5,Wuparo,Puku,2007,,,59,,,,,,,,,,,,
5,Wuparo,Puku,2008,,,53,,,,,,,,,,,,
5,Wuparo,Puku,2009,,,59,,,,,,,,,,,,
5,Wuparo,Puku,2010,,,40,,,,,,,,,,,,
5,Wuparo,Puku,2011,,,60,,,,,,,,,,,,
5,Wuparo,Puku,2012,,,43,,,,,,,,,,,,
5,Wuparo,Puku,2013,,,59,,,,,,,,,,,,
5,Wuparo,Puku,2014,,,57,,,,,,,,,,,,
5,Wuparo,Puku,2015,,,28,,,,,,,,,,,,
5,Wuparo,Puku,2016,,,47,,,,,,,,,,,,
5,Wuparo,Puku,2017,,,47,,,,,,,,,,,,
5,Wuparo,Puku,2018,,,53,,,,,,,,,,,,
5,Wuparo,Puku,2019,,,59,,,,,,,,,,,,
5,Wuparo,Puku,2020,,,75,,,,,,,,,,,,
5,Wuparo,Puku,2021,,,67,,,,,,,,,,,,
5,Wuparo,Puku,2022,,,46,,,,,,,,,,,,
5,Wuparo,Puku,2023,,,61,,,,,,,,,,,,
5,Wuparo,Reedbuck,1999,,,36,,,,,,,,,,,,
5,Wuparo,Reedbuck,2000,,,36,,,,,,,,,,,,
5,Wuparo,Reedbuck,2001,,,18,,,,,,,,,,,,
5,Wuparo,Reedbuck,2002,,,18,,,,,,,,,,,,
5,Wuparo,Reedbuck,2003,,,54,,,,,,,,,,,,
5,Wuparo,Reedbuck,2004,,,54,,,,,,,,,,,,
5,Wuparo,Reedbuck,2006,,,64,,,,,,,,,,,,
5,Wuparo,Reedbuck,2007,,,59,,,,,,,,,,,,
5,Wuparo,Reedbuck,2008,,,53,,,,,,,,,,,,
5,Wuparo,Reedbuck,2009,,,59,,,,,,,,,,,,
5,Wuparo,Reedbuck,2010,,,40,,,,,,,,,,,,
5,Wuparo,Reedbuck,2011,,,60,,,,,,,,,,,,
5,Wuparo,Reedbuck,2012,,,43,,,,,,,,,,,,
5,Wuparo,Reedbuck,2013,,,59,,,,,,,,,,,,
5,Wuparo,Reedbuck,2014,,,57,,,,,,,,,,,,
5,Wuparo,Reedbuck,2015,,,28,,,,,,,,,,,,
5,Wuparo,Reedbuck,2016,,,47,,,,,,,,,,,,
5,Wuparo,Reedbuck,2017,,,47,,,,,,,,,,,,
5,Wuparo,Reedbuck,2018,,,53,,,,,,,,,,,,
5,Wuparo,Reedbuck,2019,,,59,,,,,,,,,,,,
5,Wuparo,Reedbuck,2020,7,4,75,9.3,,,,,,,,,,,
5,Wuparo,Reedbuck,2021,2,1,67,3,,,,,,,,,,,
5,Wuparo,Reedbuck,2022,,,46,,,,,,,,,,,,
5,Wuparo,Reedbuck,2023,3,1,61,4.9,,,,,,,,,,,
5,Wuparo,Roan,1999,,,36,,,,,,,,,,,,
5,Wuparo,Roan,2000,,,36,,,,,,,,,,,,
5,Wuparo,Roan,2001,,,18,,,,,,,,,,,,
5,Wuparo,Roan,2002,,,18,,,,,,,,,,,,
5,Wuparo,Roan,2003,,,54,,,,,,,,,,,,
5,Wuparo,Roan,2004,,,54,,,,,,,,,,,,
5,Wuparo,Roan,2006,,,64,,,,,,,,,,,,
5,Wuparo,Roan,2007,,,59,,,,,,,,,,,,
5,Wuparo,Roan,2008,,,53,,,,,,,,,,,,
5,Wuparo,Roan,2009,,,59,,,,,,,,,,,,
5,Wuparo,Roan,2010,,,40,,,,,,,,,,,,
5,Wuparo,Roan,2011,,,60,,,,,,,,,,,,
5,Wuparo,Roan,2012,,,43,,,,,,,,,,,,
5,Wuparo,Roan,2013,1,1,59,1.7,,,,,,,,,,,
5,Wuparo,Roan,2014,5,1,57,8.7,,,,,,,,,,,
5,Wuparo,Roan,2015,1,1,28,3.6,,,,,,,,,,,
5,Wuparo,Roan,2016,2,1,47,4.3,,,,,,,,,,,
5,Wuparo,Roan,2017,,,47,,,,,,,,,,,,
5,Wuparo,Roan,2018,11,1,53,20.8,,,,,,,,,,,
5,Wuparo,Roan,2019,,,59,,,,,,,,,,,,
5,Wuparo,Roan,2020,,,75,,,,,,,,,,,,
5,Wuparo,Roan,2021,,,67,,,,,,,,,,,,
5,Wuparo,Roan,2022,,,46,,,,,,,,,,,,
5,Wuparo,Roan,2023,,,61,,,,,,,,,,,,
5,Wuparo,Sable,1999,,,36,,,,,,,,,,,,
5,Wuparo,Sable,2000,,,36,,,,,,,,,,,,
5,Wuparo,Sable,2001,,,18,,,,,,,,,,,,
5,Wuparo,Sable,2002,,,18,,,,,,,,,,,,
5,Wuparo,Sable,2003,,,54,,,,,,,,,,,,
5,Wuparo,Sable,2004,,,54,,,,,,,,,,,,
5,Wuparo,Sable,2006,,,64,,,,,,,,,,,,
5,Wuparo,Sable,2007,,,59,,,,,,,,,,,,
5,Wuparo,Sable,2008,,,53,,,,,,,,,,,,
5,Wuparo,Sable,2009,,,59,,,,,,,,,,,,
5,Wuparo,Sable,2010,,,40,,,,,,,,,,,,
5,Wuparo,Sable,2011,,,60,,,,,,,,,,,,
5,Wuparo,Sable,2012,,,43,,,,,,,,,,,,
5,Wuparo,Sable,2013,,,59,,,,,,,,,,,,
5,Wuparo,Sable,2014,18,1,57,31.5,,,,,,,,,,,
5,Wuparo,Sable,2015,,,28,,,,,,,,,,,,
5,Wuparo,Sable,2016,,,47,,,,,,,,,,,,
5,Wuparo,Sable,2017,,,47,,,,,,,,,,,,
5,Wuparo,Sable,2018,,,53,,,,,,,,,,,,
5,Wuparo,Sable,2019,,,59,,,,,,,,,,,,
5,Wuparo,Sable,2020,,,75,,,,,,,,,,,,
5,Wuparo,Sable,2021,,,67,,,,,,,,,,,,
5,Wuparo,Sable,2022,,,46,,,,,,,,,,,,
5,Wuparo,Sable,2023,,,61,,,,,,,,,,,,
5,Wuparo,Sitatunga,1999,,,36,,,,,,,,,,,,
5,Wuparo,Sitatunga,2000,,,36,,,,,,,,,,,,
5,Wuparo,Sitatunga,2001,,,18,,,,,,,,,,,,
5,Wuparo,Sitatunga,2002,,,18,,,,,,,,,,,,
5,Wuparo,Sitatunga,2003,,,54,,,,,,,,,,,,
5,Wuparo,Sitatunga,2004,,,54,,,,,,,,,,,,
5,Wuparo,Sitatunga,2006,,,64,,,,,,,,,,,,
5,Wuparo,Sitatunga,2007,,,59,,,,,,,,,,,,
5,Wuparo,Sitatunga,2008,,,53,,,,,,,,,,,,
5,Wuparo,Sitatunga,2009,,,59,,,,,,,,,,,,
5,Wuparo,Sitatunga,2010,,,40,,,,,,,,,,,,
5,Wuparo,Sitatunga,2011,,,60,,,,,,,,,,,,
5,Wuparo,Sitatunga,2012,,,43,,,,,,,,,,,,
5,Wuparo,Sitatunga,2013,,,59,,,,,,,,,,,,
5,Wuparo,Sitatunga,2014,,,57,,,,,,,,,,,,
5,Wuparo,Sitatunga,2015,,,28,,,,,,,,,,,,
5,Wuparo,Sitatunga,2016,,,47,,,,,,,,,,,,
5,Wuparo,Sitatunga,2017,,,47,,,,,,,,,,,,
5,Wuparo,Sitatunga,2018,,,53,,,,,,,,,,,,
5,Wuparo,Sitatunga,2019,,,59,,,,,,,,,,,,
5,Wuparo,Sitatunga,2020,,,75,,,,,,,,,,,,
5,Wuparo,Sitatunga,2021,,,67,,,,,,,,,,,,
5,Wuparo,Sitatunga,2022,,,46,,,,,,,,,,,,
5,Wuparo,Sitatunga,2023,,,61,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,1999,,,36,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2000,,,36,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2001,,,18,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2002,,,18,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2003,,,54,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2004,,,54,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2006,,,64,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2007,,,59,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2008,,,53,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2009,,,59,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2010,,,40,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2011,,,60,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2012,,,43,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2013,,,59,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2014,,,57,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2015,,,28,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2016,,,47,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2017,,,47,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2018,,,53,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2019,,,59,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2020,,,75,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2021,,,67,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2022,,,46,,,,,,,,,,,,
5,Wuparo,Spotted Hyaena,2023,,,61,,,,,,,,,,,,
5,Wuparo,Steenbok,1999,,,36,,,,,,,,,,,,
5,Wuparo,Steenbok,2000,,,36,,,,,,,,,,,,
5,Wuparo,Steenbok,2001,,,18,,,,,,,,,,,,
5,Wuparo,Steenbok,2002,,,18,,,,,,,,,,,,
5,Wuparo,Steenbok,2003,,,54,,,,,,,,,,,,
5,Wuparo,Steenbok,2004,,,54,,,,,,,,,,,,
5,Wuparo,Steenbok,2006,,,64,,,,,,,,,,,,
5,Wuparo,Steenbok,2007,,,59,,,,,,,,,,,,
5,Wuparo,Steenbok,2008,1,1,53,1.9,,,,,,,,,,,
5,Wuparo,Steenbok,2009,1,1,59,1.7,,,,,,,,,,,
5,Wuparo,Steenbok,2010,,,40,,,,,,,,,,,,
5,Wuparo,Steenbok,2011,,,60,,,,,,,,,,,,
5,Wuparo,Steenbok,2012,,,43,,,,,,,,,,,,
5,Wuparo,Steenbok,2013,,,59,,,,,,,,,,,,
5,Wuparo,Steenbok,2014,1,1,57,1.7,,,,,,,,,,,
5,Wuparo,Steenbok,2015,,,28,,,,,,,,,,,,
5,Wuparo,Steenbok,2016,,,47,,,,,,,,,,,,
5,Wuparo,Steenbok,2017,,,47,,,,,,,,,,,,
5,Wuparo,Steenbok,2018,,,53,,,,,,,,,,,,
5,Wuparo,Steenbok,2019,,,59,,,,,,,,,,,,
5,Wuparo,Steenbok,2020,,,75,,,,,,,,,,,,
5,Wuparo,Steenbok,2021,,,67,,,,,,,,,,,,
5,Wuparo,Steenbok,2022,,,46,,,,,,,,,,,,
5,Wuparo,Steenbok,2023,,,61,,,,,,,,,,,,
5,Wuparo,Tsessebe,1999,,,36,,,,,,,,,,,,
5,Wuparo,Tsessebe,2000,,,36,,,,,,,,,,,,
5,Wuparo,Tsessebe,2001,,,18,,,,,,,,,,,,
5,Wuparo,Tsessebe,2002,,,18,,,,,,,,,,,,
5,Wuparo,Tsessebe,2003,,,54,,,,,,,,,,,,
5,Wuparo,Tsessebe,2004,,,54,,,,,,,,,,,,
5,Wuparo,Tsessebe,2006,,,64,,,,,,,,,,,,
5,Wuparo,Tsessebe,2007,,,59,,,,,,,,,,,,
5,Wuparo,Tsessebe,2008,,,53,,,,,,,,,,,,
5,Wuparo,Tsessebe,2009,,,59,,,,,,,,,,,,
5,Wuparo,Tsessebe,2010,,,40,,,,,,,,,,,,
5,Wuparo,Tsessebe,2011,,,60,,,,,,,,,,,,
5,Wuparo,Tsessebe,2012,,,43,,,,,,,,,,,,
5,Wuparo,Tsessebe,2013,,,59,,,,,,,,,,,,
5,Wuparo,Tsessebe,2014,,,57,,,,,,,,,,,,
5,Wuparo,Tsessebe,2015,,,28,,,,,,,,,,,,
5,Wuparo,Tsessebe,2016,,,47,,,,,,,,,,,,
5,Wuparo,Tsessebe,2017,,,47,,,,,,,,,,,,
5,Wuparo,Tsessebe,2018,,,53,,,,,,,,,,,,
5,Wuparo,Tsessebe,2019,,,59,,,,,,,,,,,,
5,Wuparo,Tsessebe,2020,,,75,,,,,,,,,,,,
5,Wuparo,Tsessebe,2021,,,67,,,,,,,,,,,,
5,Wuparo,Tsessebe,2022,,,46,,,,,,,,,,,,
5,Wuparo,Tsessebe,2023,,,61,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,1999,,,36,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2000,,,36,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2001,,,18,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2002,,,18,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2003,,,54,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2004,,,54,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2006,,,64,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2007,,,59,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2008,,,53,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2009,,,59,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2010,,,40,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2011,,,60,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2012,,,43,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2013,,,59,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2014,,,57,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2015,,,28,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2016,,,47,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2017,,,47,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2018,,,53,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2019,,,59,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2020,,,75,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2021,,,67,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2022,,,46,,,,,,,,,,,,
5,Wuparo,Vervet Monkey,2023,,,61,,,,,,,,,,,,
5,Wuparo,Warthog,1999,,,36,,,,,,,,,,,,
5,Wuparo,Warthog,2000,,,36,,,,,,,,,,,,
5,Wuparo,Warthog,2001,,,18,,,,,,,,,,,,
5,Wuparo,Warthog,2002,,,18,,,,,,,,,,,,
5,Wuparo,Warthog,2003,,,54,,,,,,,,,,,,
5,Wuparo,Warthog,2004,,,54,,,,,,,,,,,,
5,Wuparo,Warthog,2006,8,2,64,12.5,,,,,,,,,,,
5,Wuparo,Warthog,2007,,,59,,,,,,,,,,,,
5,Wuparo,Warthog,2008,,,53,,,,,,,,,,,,
5,Wuparo,Warthog,2009,,,59,,,,,,,,,,,,
5,Wuparo,Warthog,2010,5,1,40,12.5,,,,,,,,,,,
5,Wuparo,Warthog,2011,,,60,,,,,,,,,,,,
5,Wuparo,Warthog,2012,,,43,,,,,,,,,,,,
5,Wuparo,Warthog,2013,5,3,59,8.4,,,,,,,,,,,
5,Wuparo,Warthog,2014,5,3,57,8.7,,,,,,,,,,,
5,Wuparo,Warthog,2015,,,28,,,,,,,,,,,,
5,Wuparo,Warthog,2016,,,47,,,,,,,,,,,,
5,Wuparo,Warthog,2017,,,47,,,,,,,,,,,,
5,Wuparo,Warthog,2018,,,53,,,,,,,,,,,,
5,Wuparo,Warthog,2019,,,59,,,,,,,,,,,,
5,Wuparo,Warthog,2020,27,6,75,36,,,,,,,,,,,
5,Wuparo,Warthog,2021,,,67,,,,,,,,,,,,
5,Wuparo,Warthog,2022,,,46,,,,,,,,,,,,
5,Wuparo,Warthog,2023,78,9,61,128.3,,,,,,,,,,,
5,Wuparo,Waterbuck,1999,,,36,,,,,,,,,,,,
5,Wuparo,Waterbuck,2000,,,36,,,,,,,,,,,,
5,Wuparo,Waterbuck,2001,,,18,,,,,,,,,,,,
5,Wuparo,Waterbuck,2002,,,18,,,,,,,,,,,,
5,Wuparo,Waterbuck,2003,,,54,,,,,,,,,,,,
5,Wuparo,Waterbuck,2004,,,54,,,,,,,,,,,,
5,Wuparo,Waterbuck,2006,,,64,,,,,,,,,,,,
5,Wuparo,Waterbuck,2007,,,59,,,,,,,,,,,,
5,Wuparo,Waterbuck,2008,,,53,,,,,,,,,,,,
5,Wuparo,Waterbuck,2009,,,59,,,,,,,,,,,,
5,Wuparo,Waterbuck,2010,,,40,,,,,,,,,,,,
5,Wuparo,Waterbuck,2011,,,60,,,,,,,,,,,,
5,Wuparo,Waterbuck,2012,,,43,,,,,,,,,,,,
5,Wuparo,Waterbuck,2013,,,59,,,,,,,,,,,,
5,Wuparo,Waterbuck,2014,,,57,,,,,,,,,,,,
5,Wuparo,Waterbuck,2015,,,28,,,,,,,,,,,,
5,Wuparo,Waterbuck,2016,,,47,,,,,,,,,,,,
5,Wuparo,Waterbuck,2017,,,47,,,,,,,,,,,,
5,Wuparo,Waterbuck,2018,,,53,,,,,,,,,,,,
5,Wuparo,Waterbuck,2019,,,59,,,,,,,,,,,,
5,Wuparo,Waterbuck,2020,26,3,75,34.7,,,,,,,,,,,
5,Wuparo,Waterbuck,2021,,,67,,,,,,,,,,,,
5,Wuparo,Waterbuck,2022,,,46,,,,,,,,,,,,
5,Wuparo,Waterbuck,2023,24,3,61,39.5,,,,,,,,,,,
5,Wuparo,Wild dog,1999,,,36,,,,,,,,,,,,
5,Wuparo,Wild dog,2000,,,36,,,,,,,,,,,,
5,Wuparo,Wild dog,2001,,,18,,,,,,,,,,,,
5,Wuparo,Wild dog,2002,,,18,,,,,,,,,,,,
5,Wuparo,Wild dog,2003,,,54,,,,,,,,,,,,
5,Wuparo,Wild dog,2004,,,54,,,,,,,,,,,,
5,Wuparo,Wild dog,2006,,,64,,,,,,,,,,,,
5,Wuparo,Wild dog,2007,,,59,,,,,,,,,,,,
5,Wuparo,Wild dog,2008,,,53,,,,,,,,,,,,
5,Wuparo,Wild dog,2009,,,59,,,,,,,,,,,,
5,Wuparo,Wild dog,2010,,,40,,,,,,,,,,,,
5,Wuparo,Wild dog,2011,,,60,,,,,,,,,,,,
5,Wuparo,Wild dog,2012,,,43,,,,,,,,,,,,
5,Wuparo,Wild dog,2013,,,59,,,,,,,,,,,,
5,Wuparo,Wild dog,2014,,,57,,,,,,,,,,,,
5,Wuparo,Wild dog,2015,,,28,,,,,,,,,,,,
5,Wuparo,Wild dog,2016,,,47,,,,,,,,,,,,
5,Wuparo,Wild dog,2017,,,47,,,,,,,,,,,,
5,Wuparo,Wild dog,2018,,,53,,,,,,,,,,,,
5,Wuparo,Wild dog,2019,,,59,,,,,,,,,,,,
5,Wuparo,Wild dog,2020,,,75,,,,,,,,,,,,
5,Wuparo,Wild dog,2021,2,1,67,3,,,,,,,,,,,
5,Wuparo,Wild dog,2022,,,46,,,,,,,,,,,,
5,Wuparo,Wild dog,2023,,,61,,,,,,,,,,,,
5,Wuparo,Wildebeest,1999,,,36,,,,,,,,,,,,
5,Wuparo,Wildebeest,2000,,,36,,,,,,,,,,,,
5,Wuparo,Wildebeest,2001,,,18,,,,,,,,,,,,
5,Wuparo,Wildebeest,2002,,,18,,,,,,,,,,,,
5,Wuparo,Wildebeest,2003,,,54,,,,,,,,,,,,
5,Wuparo,Wildebeest,2004,,,54,,,,,,,,,,,,
5,Wuparo,Wildebeest,2006,,,64,,,,,,,,,,,,
5,Wuparo,Wildebeest,2007,,,59,,,,,,,,,,,,
5,Wuparo,Wildebeest,2008,,,53,,,,,,,,,,,,
5,Wuparo,Wildebeest,2009,,,59,,,,,,,,,,,,
5,Wuparo,Wildebeest,2010,,,40,,,,,,,,,,,,
5,Wuparo,Wildebeest,2011,,,60,,,,,,,,,,,,
5,Wuparo,Wildebeest,2012,,,43,,,,,,,,,,,,
5,Wuparo,Wildebeest,2013,,,59,,,,,,,,,,,,
5,Wuparo,Wildebeest,2014,,,57,,,,,,,,,,,,
5,Wuparo,Wildebeest,2015,,,28,,,,,,,,,,,,
5,Wuparo,Wildebeest,2016,,,47,,,,,,,,,,,,
5,Wuparo,Wildebeest,2017,,,47,,,,,,,,,,,,
5,Wuparo,Wildebeest,2018,2,1,53,3.8,,,,,,,,,,,
5,Wuparo,Wildebeest,2019,,,59,,,,,,,,,,,,
5,Wuparo,Wildebeest,2020,,,75,,,,,,,,,,,,
5,Wuparo,Wildebeest,2021,,,67,,,,,,,,,,,,
5,Wuparo,Wildebeest,2022,,,46,,,,,,,,,,,,
5,Wuparo,Wildebeest,2023,,,61,,,,,,,,,,,,
8,Kwandu,African Wildcat,1999,,,30,,,,,,,,,,,,
8,Kwandu,African Wildcat,2000,,,24,,,,,,,,,,,,
8,Kwandu,African Wildcat,2001,,,30,,,,,,,,,,,,
8,Kwandu,African Wildcat,2002,,,21,,,,,,,,,,,,
8,Kwandu,African Wildcat,2003,,,30,,,,,,,,,,,,
8,Kwandu,African Wildcat,2004,,,21,,,,,,,,,,,,
8,Kwandu,African Wildcat,2005,,,23,,,,,,,,,,,,
8,Kwandu,African Wildcat,2006,,,30,,,,,,,,,,,,
8,Kwandu,African Wildcat,2007,,,69,,,,,,,,,,,,
8,Kwandu,African Wildcat,2008,,,60,,,,,,,,,,,,
8,Kwandu,African Wildcat,2009,,,44,,,,,,,,,,,,
8,Kwandu,African Wildcat,2010,,,29,,,,,,,,,,,,
8,Kwandu,African Wildcat,2011,,,40,,,,,,,,,,,,
8,Kwandu,African Wildcat,2012,,,24,,,,,,,,,,,,
8,Kwandu,African Wildcat,2013,,,61,,,,,,,,,,,,
8,Kwandu,African Wildcat,2014,,,80,,,,,,,,,,,,
8,Kwandu,African Wildcat,2015,,,78,,,,,,,,,,,,
8,Kwandu,African Wildcat,2016,,,94,,,,,,,,,,,,
8,Kwandu,African Wildcat,2017,,,94,,,,,,,,,,,,
8,Kwandu,African Wildcat,2018,,,94,,,,,,,,,,,,
8,Kwandu,African Wildcat,2019,,,82,,,,,,,,,,,,
8,Kwandu,African Wildcat,2020,,,95,,,,,,,,,,,,
8,Kwandu,African Wildcat,2021,,,104,,,,,,,,,,,,
8,Kwandu,African Wildcat,2022,,,95,,,,,,,,,,,,
8,Kwandu,African Wildcat,2023,,,98,,,,,,,,,,,,
8,Kwandu,Baboon,1999,,,30,,,,,,,,,,,,
8,Kwandu,Baboon,2000,,,24,,,,,,,,,,,,
8,Kwandu,Baboon,2001,,,30,,,,,,,,,,,,
8,Kwandu,Baboon,2002,,,21,,,,,,,,,,,,
8,Kwandu,Baboon,2003,,,30,,,,,,,,,,,,
8,Kwandu,Baboon,2004,,,21,,,,,,,,,,,,
8,Kwandu,Baboon,2005,,,23,,,,,,,,,,,,
8,Kwandu,Baboon,2006,,,30,,,,,,,,,,,,
8,Kwandu,Baboon,2007,,,69,,,,,,,,,,,,
8,Kwandu,Baboon,2008,,,60,,,,,,,,,,,,
8,Kwandu,Baboon,2009,,,44,,,,,,,,,,,,
8,Kwandu,Baboon,2010,,,29,,,,,,,,,,,,
8,Kwandu,Baboon,2011,,,40,,,,,,,,,,,,
8,Kwandu,Baboon,2012,,,24,,,,,,,,,,,,
8,Kwandu,Baboon,2013,,,61,,,,,,,,,,,,
8,Kwandu,Baboon,2014,,,80,,,,,,,,,,,,
8,Kwandu,Baboon,2015,,,78,,,,,,,,,,,,
8,Kwandu,Baboon,2016,,,94,,,,,,,,,,,,
8,Kwandu,Baboon,2017,,,94,,,,,,,,,,,,
8,Kwandu,Baboon,2018,,,94,,,,,,,,,,,,
8,Kwandu,Baboon,2019,,,82,,,,,,,,,,,,
8,Kwandu,Baboon,2020,,,95,,,,,,,,,,,,
8,Kwandu,Baboon,2021,,,104,,,,,,,,,,,,
8,Kwandu,Baboon,2022,,,95,,,,,,,,,,,,
8,Kwandu,Baboon,2023,,,98,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,1999,,,30,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2000,,,24,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2001,,,30,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2002,,,21,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2003,,,30,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2004,,,21,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2005,,,23,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2006,,,30,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2007,,,69,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2008,,,60,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2009,,,44,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2010,,,29,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2011,,,40,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2012,,,24,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2013,,,61,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2014,,,80,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2015,,,78,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2016,,,94,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2017,,,94,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2018,,,94,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2019,,,82,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2020,,,95,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2021,,,104,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2022,,,95,,,,,,,,,,,,
8,Kwandu,Bat-eared Fox,2023,,,98,,,,,,,,,,,,
8,Kwandu,Buffalo,1999,,,30,,,,,,,,,,,,
8,Kwandu,Buffalo,2000,,,24,,,,,,,,,,,,
