ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2016,1,1,92,1.1,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Aardwolf,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Baboon,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2014,3,1,82,3.6,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Bat-eared Fox,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Duiker,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2006,12,1,33,36.6,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2007,2,2,33,6.1,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2008,3,2,33,9.1,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2011,10,3,34,29.4,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2012,33,4,73,45.2,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2013,31,4,82,37.7,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2014,44,7,82,53.5,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2015,31,4,82,37.7,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2016,22,6,92,24,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2017,39,5,88,44.5,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2018,56,14,88,63.9,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2019,62,9,88,70.7,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Gemsbok,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Giraffe,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Hartmann's Zebra,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2012,2,2,73,2.7,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2014,1,1,82,1.2,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2015,1,1,82,1.2,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2018,1,1,88,1.1,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,"Jackal, Black-backed",2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Klipspringer,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Kori Bustard,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Kudu,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2007,8,1,33,24.4,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2008,5,1,33,15.2,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2009,1,1,34,2.9,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2011,4,2,34,11.8,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2013,26,2,82,31.6,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2014,13,2,82,15.8,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2015,3,1,82,3.6,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2016,45,2,92,49.1,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2017,28,5,88,31.9,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2018,28,14,88,31.9,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2019,21,4,88,23.9,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2020,15,3,88,17.1,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2021,7,2,88,8,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2022,5,2,96,5.2,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2023,4,1,92,4.3,,,,,,,,,,,,,,,,,,
14,Oskop,Ostrich,2024,7,3,88,7.9,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Porcupine,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Scrub hare,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Slender Mongoose,2024,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2005,61,13,34,179.4,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2006,65,14,33,198.2,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2007,47,13,33,143.3,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2008,43,11,33,131.1,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2009,41,12,34,120.6,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2010,88,13,34,258.8,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2011,115,21,34,338.2,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2012,196,30,73,268.5,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2013,207,28,82,251.8,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2014,142,27,82,172.7,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2015,207,38,82,251.8,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2016,149,27,92,162.5,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2017,168,37,88,191.6,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2018,255,43,88,290.8,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2019,359,53,88,409.4,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2020,79,16,88,90.1,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2021,116,11,88,132.3,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2022,70,10,96,72.9,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2023,92,6,92,100,,,,,,,,,,,,,,,,,,
14,Oskop,Springbok,2024,46,12,88,52.1,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2007,2,2,33,6.1,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2009,2,2,34,5.9,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2010,2,2,34,5.9,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2011,4,4,34,11.8,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2012,5,5,73,6.8,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2013,2,2,82,2.4,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2014,4,4,82,4.9,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2015,3,3,82,3.6,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2017,3,3,88,3.4,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2018,1,1,88,1.1,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2019,7,7,88,8,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2022,,,96,,,,,,,,,,,,,,,,,,,
